"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.037380375E0,4.229133938E-2,-3.558703154E-2,4.867339253E-2,7.364844425E-2
6.047356375E0,6.083688017E-2,-1.557376653E-2,6.378961444E-2,8.951415029E-2
6.057332375E0,6.411428109E-2,-2.847272426E-2,8.795381784E-3,7.070145548E-2
6.067308375E0,5.347424895E-2,-1.507938445E-2,-3.425766706E-2,6.527228270E-2
6.077283375E0,1.760333508E-2,-2.267725646E-2,-4.279752553E-2,5.153410092E-2
6.087259375E0,2.044643406E-2,-3.187901974E-3,-1.325271428E-2,2.457343729E-2
6.097235375E0,3.179025169E-2,9.670125246E-3,-1.754223168E-2,3.757474308E-2
6.107211375E0,1.214846760E-2,-8.799182475E-3,-8.940041900E-2,9.065012848E-2
6.117187375E0,3.626253113E-2,8.927236497E-3,-9.897114158E-2,1.057825769E-1
6.127163375E0,2.684507869E-2,5.057841539E-3,-1.209818155E-1,1.240275763E-1
6.137138375E0,-2.696947820E-2,-3.736955523E-3,-1.082495034E-1,1.116211117E-1
6.147114375E0,-1.792215452E-2,-2.029860914E-3,-8.190253437E-2,8.386506480E-2
6.157090375E0,-2.382217783E-2,-5.721500516E-3,-5.809501112E-2,6.304967915E-2
6.167066375E0,-2.857618343E-2,2.521319389E-3,-5.093801916E-2,5.846056027E-2
6.177042375E0,-2.185579576E-2,1.849766672E-3,-9.115399897E-2,9.375579435E-2
6.187017375E0,-2.538758710E-2,6.902053356E-3,-1.023268586E-1,1.056548812E-1
6.196993375E0,-1.350348674E-2,1.806204915E-3,-5.471415102E-2,5.638479274E-2
6.206969375E0,4.890464991E-4,1.071122199E-2,-1.455079615E-2,1.807470917E-2
6.216945375E0,-7.658719607E-3,4.719404697E-2,-2.507169127E-2,5.398632937E-2
6.226921375E0,-1.406788923E-2,4.495573282E-2,-3.135277033E-3,4.720967468E-2
6.236897375E0,4.728646953E-2,3.517977297E-2,1.659030497E-2,6.122797437E-2
6.246872375E0,3.892747276E-2,4.971945941E-2,3.093177080E-4,6.314640494E-2
6.256848375E0,4.472023621E-3,6.193721652E-2,9.224567413E-3,6.277985688E-2
6.266824375E0,1.940983236E-2,4.537380874E-2,4.100067616E-2,6.416057635E-2
6.276800375E0,2.072805058E-2,4.029199362E-2,3.053182125E-2,5.463779772E-2
6.286776375E0,1.397484541E-4,3.194743216E-2,-5.481238425E-2,6.344332446E-2
6.296752375E0,-1.519969091E-2,2.728106171E-2,-6.975903690E-2,7.643042693E-2
6.306727375E0,-6.720095314E-3,1.567258447E-2,8.518808484E-3,1.906199578E-2
6.316703375E0,5.659666210E-3,1.077992678E-2,4.866462171E-2,5.016456966E-2
6.326679375E0,1.404033422E-2,2.089210153E-2,8.350993395E-3,2.652074626E-2
6.336655375E0,-1.444426719E-2,2.272344947E-2,-7.529576540E-2,7.996526932E-2
6.346631375E0,-1.624849867E-2,5.751028955E-3,-8.628970027E-2,8.799432036E-2
6.356607375E0,1.431763843E-3,1.160701543E-2,-6.124198258E-2,6.234864221E-2
6.366582375E0,2.709694751E-2,5.208114982E-3,-8.008463502E-2,8.470488647E-2
6.376558375E0,2.362717319E-2,5.714483857E-3,-9.523067772E-2,9.828418295E-2
6.386534375E0,3.515126780E-2,-1.532496750E-2,-7.972737014E-2,8.846988079E-2
6.396510375E0,5.912803140E-2,-1.656779319E-2,-9.102126718E-2,1.097974815E-1
6.406486375E0,5.725352369E-2,-2.054302275E-2,-1.205543840E-1,1.350308900E-1
6.416462375E0,2.903241243E-2,-1.310887277E-2,-7.076183438E-2,7.760129330E-2
6.426437375E0,1.975006722E-3,3.131183982E-3,-7.261013925E-2,7.270445163E-2
6.436413375E0,8.640942201E-3,-6.641852260E-3,-1.379568672E-1,1.383866948E-1
6.446389375E0,4.003372941E-2,7.913036942E-3,-1.560224247E-1,1.612709293E-1
6.456365375E0,1.191589460E-2,2.805289418E-2,-1.647950023E-1,1.675898154E-1
6.466341375E0,1.200312775E-2,3.004036278E-2,-1.301198441E-1,1.340808424E-1
6.476316375E0,4.068675376E-2,1.198679209E-2,-1.386006457E-1,1.449456246E-1
6.486292375E0,2.107058778E-2,3.719092280E-2,-1.072736031E-1,1.154762327E-1
6.496268375E0,7.267248519E-3,4.259784311E-2,-7.078756213E-2,8.293532475E-2
6.506244375E0,1.347030379E-2,-1.740920752E-2,-4.971828997E-2,5.437313628E-2
6.516220375E0,2.156964764E-2,-3.937281132E-2,1.360120833E-2,4.690906989E-2
6.526196375E0,1.778514694E-2,-2.918228388E-2,1.062901014E-1,1.116490161E-1
6.536171375E0,7.389016785E-3,-2.959480494E-2,9.044531643E-2,9.545053857E-2
6.546147375E0,1.035874452E-2,-1.777465850E-2,3.178546429E-3,2.081694575E-2
6.556123375E0,-2.186931744E-3,-2.579586893E-2,-7.504491985E-2,7.938481920E-2
6.566099375E0,-2.730284259E-4,-2.693870723E-2,-8.391397655E-2,8.813242282E-2
6.576075375E0,-2.958033308E-3,-1.711509258E-2,-7.160266399E-2,7.367915476E-2
6.586051375E0,-4.664397016E-3,-2.104412913E-2,-4.119246483E-2,4.649119410E-2
6.596026375E0,2.243967678E-2,-1.214642107E-2,7.230082154E-3,2.652072260E-2
6.606002375E0,4.899199270E-2,8.457997441E-4,1.370704293E-2,5.088038671E-2
6.615978375E0,3.305379845E-2,2.979302555E-2,-5.939894021E-2,7.421867731E-2
6.625954375E0,1.682751920E-2,4.290862262E-2,-8.150901675E-2,9.363778676E-2
6.635930375E0,2.543345120E-2,3.562562317E-2,-6.407203496E-2,7.759684999E-2
6.645906375E0,6.537088428E-2,3.126623154E-2,-3.521544099E-2,8.056709645E-2
6.655881375E0,9.281950526E-2,3.935936272E-2,-1.836435020E-2,1.024786287E-1
6.665857375E0,9.329839222E-2,3.793615043E-2,-1.397484541E-2,1.016810592E-1
6.675833375E0,8.144575719E-2,2.638702244E-2,4.621639252E-3,8.573824040E-2
6.685809375E0,9.178458463E-2,5.889081717E-2,5.074798465E-3,1.091709297E-1
6.695785375E0,5.183933090E-2,4.829186171E-2,-4.417571425E-3,7.098545678E-2
6.705761375E0,-4.024711624E-3,4.250341058E-2,1.537642300E-2,4.537810704E-2
6.715736375E0,-5.029336363E-4,1.918822289E-2,3.129078984E-2,3.670905023E-2
6.725712375E0,1.429889079E-2,1.375966787E-2,3.541775465E-2,4.059807979E-2
6.735688375E0,-8.229809850E-3,2.808739275E-2,7.088754952E-2,7.669208615E-2
6.745664375E0,-9.667274728E-3,3.939883143E-2,9.992306828E-2,1.078440712E-1
6.755640375E0,1.304864645E-2,7.118985057E-4,8.746089756E-2,8.843179619E-2
6.765616375E0,2.392227486E-2,1.179237217E-2,6.245118678E-2,6.790792299E-2
6.775591375E0,-1.832791474E-2,6.018831432E-3,1.461160719E-2,2.419995569E-2
6.785567375E0,-2.724283554E-2,3.577034175E-3,-1.594360292E-2,3.176736904E-2
6.795543375E0,1.811178703E-2,1.401928425E-2,-2.631831765E-3,2.305436398E-2
6.805519375E0,5.361951571E-2,2.652881742E-2,9.032194018E-3,6.050133178E-2
6.815495375E0,5.489980012E-2,2.437704206E-3,-2.764738977E-2,6.151673444E-2
6.825471375E0,7.224823315E-2,1.035249531E-2,-4.994691610E-2,8.844023847E-2
6.835446375E0,6.621529531E-2,7.495838106E-3,-9.330343544E-2,1.146568096E-1
6.845422375E0,7.458050475E-2,7.011103928E-3,-1.010352087E-1,1.257756760E-1
6.855398375E0,8.502428971E-2,-3.207197785E-3,-1.187358999E-1,1.460740562E-1
6.865374375E0,7.872493811E-2,-8.804152608E-3,-1.106895465E-1,1.361150421E-1
6.875350375E0,9.547103483E-2,-1.848509520E-2,-8.316494823E-2,1.279563435E-1
6.885326375E0,1.091086786E-1,-2.598882705E-2,-5.904167533E-2,1.267518927E-1
6.895301375E0,1.144105683E-1,-3.004942596E-2,-3.181060731E-2,1.224935136E-1
6.905277375E0,8.867521808E-2,-2.710681468E-2,1.869647205E-2,9.459192233E-2
6.915253375E0,7.473205727E-2,-1.594564945E-2,-2.151950777E-2,7.938660677E-2
6.925229375E0,6.311765973E-2,-4.501800567E-2,-7.118224919E-2,1.052490969E-1
6.935205000E0,5.377157986E-2,-7.016483366E-2,-6.509529769E-2,1.097810752E-1
6.945181000E0,4.873350922E-2,-7.590767652E-2,-6.973389387E-2,1.140164296E-1
6.955156000E0,1.828786131E-2,-7.346266329E-2,-9.153406799E-2,1.187842345E-1
6.965132000E0,3.776570410E-3,-6.748271585E-2,-1.448472261E-2,6.912298179E-2
6.975108000E0,-3.594977818E-3,-5.509538949E-2,1.997058034E-2,5.871328544E-2
6.985084000E0,-1.593702480E-2,-7.496744424E-2,-5.226241350E-3,7.682070069E-2
6.995060000E0,-6.541422676E-2,-4.782291502E-2,1.444320738E-2,8.230831369E-2
7.005035000E0,-3.846214402E-2,-8.359471858E-3,-2.614056230E-2,4.724982846E-2
7.015011000E0,-1.262793928E-2,-1.059369296E-2,-8.748077810E-2,8.902009727E-2
7.024987000E0,-3.850281872E-3,-2.765528351E-2,-1.214215261E-1,1.245906352E-1
7.034963000E0,-7.968037315E-3,2.332278907E-2,-1.451284772E-1,1.472063756E-1
7.044939000E0,-1.358772319E-2,2.735824496E-2,-1.286065847E-1,1.321845430E-1
7.054915000E0,1.810447801E-2,1.457506210E-2,-1.199275625E-1,1.221590144E-1
7.064891000E0,6.871662453E-2,3.235878378E-2,-9.849927127E-2,1.243831653E-1
7.074866000E0,5.424874920E-2,4.793138087E-2,-5.783364058E-2,9.265567465E-2
7.084842000E0,3.805411801E-2,4.477973163E-2,-2.790174365E-2,6.505265222E-2
7.094818000E0,2.753720630E-2,5.761553943E-2,1.474843204E-2,6.553902931E-2
7.104794000E0,6.290310346E-2,5.039218158E-2,5.810787499E-2,9.936144888E-2
7.114770000E0,4.093606442E-2,4.029813319E-2,9.739707112E-3,5.826287672E-2
7.124745000E0,-2.071522325E-3,4.689466953E-2,2.655922294E-2,5.393323241E-2
7.134721000E0,4.782437682E-3,6.032747805E-2,3.312213778E-2,6.898805933E-2
7.144697000E0,-2.411461171E-2,5.459720671E-2,1.984135687E-2,6.289712967E-2
7.154673000E0,-2.960518375E-2,5.331491232E-2,2.862036645E-2,6.736521474E-2
7.164649000E0,2.400040828E-2,5.908582181E-2,5.888964772E-2,8.680521036E-2
7.174625000E0,1.677931622E-3,2.157914937E-2,7.914147913E-2,8.204784495E-2
7.184601000E0,1.222068071E-2,4.502356052E-2,3.369984269E-2,5.755124184E-2
7.194576000E0,3.507415764E-2,3.764349729E-2,5.848969817E-2,7.789912846E-2
7.204552000E0,5.598584734E-2,1.343339324E-2,8.797545254E-2,1.051406268E-1
7.214528000E0,4.108699568E-2,9.414309561E-3,5.228170931E-2,6.715763223E-2
7.224504000E0,2.166071802E-2,4.618686408E-2,3.450851262E-2,6.158937052E-2
7.234480000E0,1.731641952E-2,4.975015730E-2,-1.625292063E-2,5.512797806E-2
7.244455000E0,2.558580771E-2,3.742802739E-2,-5.638586998E-2,7.235231250E-2
7.254431000E0,4.746378634E-2,3.570017517E-2,-2.863147616E-2,6.593235130E-2
7.264407000E0,1.889034379E-2,2.427003801E-2,-9.770697355E-3,3.226989867E-2
7.274383000E0,-2.409275774E-2,-5.062226951E-3,-4.446222782E-3,2.501711443E-2
7.284359000E0,7.768939622E-3,2.760470510E-3,-4.016452432E-3,9.171069208E-3
7.294335000E0,5.384620495E-2,-1.269635171E-2,-4.756885350E-2,7.296168143E-2
7.304311000E0,5.118868198E-2,-8.145171404E-3,-1.219167852E-1,1.324776491E-1
7.314286000E0,2.360692721E-2,-7.068699002E-3,-1.240328926E-1,1.264571546E-1
7.324262000E0,3.609475259E-2,-2.100319862E-3,-1.087272209E-1,1.145811986E-1
7.334238000E0,1.444108777E-2,-1.660843134E-2,-6.117006183E-2,6.500893378E-2
7.344214000E0,3.079951409E-2,-2.962257922E-2,6.506781578E-3,4.322551879E-2
7.354190000E0,4.473741241E-2,-1.920927286E-2,-3.448512375E-2,5.966285271E-2
7.364166000E0,8.330601230E-3,-4.649413526E-2,-1.145305824E-1,1.238884895E-1
7.374141000E0,2.819494497E-2,-5.345612258E-2,-1.206151950E-1,1.349093667E-1
7.384117000E0,8.880349137E-3,-2.696151137E-2,-1.158935684E-1,1.193193316E-1
7.394093000E0,4.876055259E-2,-4.613891691E-2,-9.903312206E-2,1.196409228E-1
7.404069000E0,2.556702353E-2,-5.521174908E-2,-7.667161524E-2,9.788026620E-2
7.414045000E0,3.045259148E-2,-4.508524865E-2,-1.020479465E-1,1.156452478E-1
7.424021000E0,1.986942351E-2,-4.837079912E-2,-1.000856209E-1,1.129232470E-1
7.433996000E0,3.085539155E-3,-1.647862315E-2,-9.560022175E-2,9.705909526E-2
7.443972000E0,9.686095454E-3,5.853647590E-3,-1.289159024E-1,1.294117287E-1
7.453948000E0,1.042306390E-2,-1.241773188E-2,-1.339994717E-1,1.349766600E-1
7.463924000E0,3.581763111E-2,5.698111653E-3,-9.993125439E-2,1.063091096E-1
7.473900000E0,7.104052730E-2,1.802316517E-2,-3.405067563E-2,8.081484710E-2
7.483876000E0,1.385625657E-1,6.199802756E-3,6.129051447E-2,1.516395375E-1
7.493851000E0,9.265190944E-2,1.086792737E-2,3.393723965E-2,9.926844616E-2
7.503827000E0,6.132654794E-2,3.442694396E-2,-3.284147143E-2,7.761908398E-2
7.513803000E0,4.494995870E-2,3.337590694E-2,-7.335039675E-2,9.227529818E-2
7.523779000E0,2.200731173E-2,1.806175679E-2,-7.498820186E-2,8.021084244E-2
7.533755000E0,-3.782267790E-2,2.762487799E-2,-3.349285126E-3,4.695643256E-2
7.543731000E0,-5.298885696E-2,-1.284019321E-2,2.824906826E-2,6.140602072E-2
7.553706000E0,-1.346869580E-2,-2.847447842E-2,2.358766794E-2,3.935199826E-2
7.563682000E0,-1.428858507E-2,-2.867094487E-2,-5.729686618E-3,3.254252682E-2
7.573658000E0,-2.703036234E-2,-2.810931981E-2,-4.218590677E-2,5.744932617E-2
7.583634000E0,-2.245053068E-2,-4.655553102E-2,-2.174754918E-2,5.607494710E-2
7.593610000E0,-1.535581157E-2,-3.423720181E-2,4.645086586E-2,5.971323033E-2
7.603586000E0,-3.361783549E-3,-3.868079334E-2,8.137394607E-2,9.016221194E-2
7.613561000E0,4.053216800E-3,-2.637942106E-2,7.208213568E-2,7.686440467E-2
7.623537000E0,4.945359383E-2,-2.390838772E-2,4.580357909E-2,7.152088369E-2
7.633513000E0,5.385219835E-2,-2.818065584E-2,5.367743969E-3,6.101656583E-2
7.643489000E0,5.624469627E-2,-6.854106188E-3,-7.853746176E-2,9.684305617E-2
7.653465000E0,5.639189992E-2,1.900988281E-2,-1.703334850E-1,1.804298150E-1
7.663441000E0,2.781600885E-2,8.390754461E-3,-1.883031482E-1,1.905313904E-1
7.673416000E0,2.479383890E-2,3.624396622E-3,-1.691155100E-1,1.709617689E-1
7.683392000E0,5.278994199E-2,-1.619678736E-2,-1.674572396E-1,1.763265181E-1
7.693368000E0,6.531040214E-2,-2.227350622E-2,-6.059235692E-2,9.183132050E-2
7.703344000E0,7.483138684E-2,-2.495503932E-2,2.379465938E-2,8.239342364E-2
7.713320000E0,6.646833356E-2,-2.576458633E-2,3.815191269E-2,8.085432405E-2
7.723296000E0,5.685631502E-2,-3.448804736E-2,-2.132654965E-2,6.983471693E-2
7.733271000E0,5.348265432E-2,-4.795155376E-2,-9.088736594E-2,1.158458420E-1
7.743247000E0,8.679592296E-2,-6.671468407E-2,-2.693461418E-2,1.127379916E-1
7.753223000E0,5.705628980E-2,-6.966782033E-2,1.336848915E-2,9.103703586E-2
7.763199000E0,3.503735673E-2,-6.711697251E-2,5.329561651E-2,9.258902259E-2
7.773175000E0,4.761190362E-2,-5.254571110E-2,3.720349431E-2,8.007524655E-2
7.783151000E0,4.130067486E-2,-5.289683640E-2,-2.923023105E-2,7.319991429E-2
7.793126000E0,1.901964035E-2,-5.504890412E-2,-6.870829225E-2,9.007196005E-2
7.803102000E0,-1.886403132E-2,-3.045726925E-2,-9.184163153E-2,9.858185538E-2
7.813078000E0,-3.650106099E-2,-3.752830714E-2,-1.152492052E-1,1.265823076E-1
7.823054000E0,-2.746426228E-2,-2.966380209E-2,-1.536665815E-1,1.588950759E-1
7.833030000E0,-4.766931597E-2,-3.748883843E-2,-1.772378772E-1,1.873260308E-1
7.843006000E0,-4.837343037E-2,-2.302458107E-2,-1.693377042E-1,1.776101860E-1
7.852982000E0,-6.806919158E-2,-2.197500587E-2,-1.261940235E-1,1.450560143E-1
7.862957000E0,-4.141327031E-2,5.466561913E-3,-5.794766128E-2,7.143440141E-2
7.872933000E0,5.267244950E-4,1.083839893E-2,-4.898095608E-2,5.016853983E-2
7.882909000E0,3.500654921E-3,1.871079773E-2,-9.254446685E-2,9.448188653E-2
7.892885000E0,-2.072691768E-3,1.922184438E-2,-2.906089568E-1,2.912513367E-1
7.902861000E0,-4.451335441E-2,2.926531434E-3,-3.067846942E-1,3.100110513E-1
7.912837000E0,-3.944348954E-3,3.197959185E-2,-1.390169674E-1,1.427023805E-1
7.922812000E0,-3.447828982E-2,2.349060416E-2,-1.733676052E-1,1.783168177E-1
7.932788292E0,-4.175054502E-2,3.311248988E-2,-1.007767618E-1,1.139978101E-1
7.942764292E0,-5.661519047E-2,5.289976001E-3,-4.320741534E-2,7.141529513E-2
7.952740292E0,-2.106167078E-2,4.842079282E-3,-7.669792771E-3,2.293175591E-2
7.962716292E0,-2.422099449E-3,6.116772294E-3,1.356787920E-1,1.358381981E-1
7.972692292E0,2.163922951E-2,-1.172951460E-2,4.104768777E-1,4.112141837E-1
7.982667292E0,3.670863714E-2,-1.867512971E-2,4.551168609E-1,4.569766313E-1
7.992643292E0,-2.766577195E-2,-8.518516123E-3,3.809694886E-1,3.820676790E-1
8.002619292E0,-6.225011565E-2,-6.214566976E-2,1.194153464E-1,1.483144839E-1
8.012595292E0,4.509555437E-3,-4.025924921E-2,-2.461315262E-1,2.494431227E-1
8.022571292E0,2.652636889E-2,4.763960481E-2,-4.664902800E-1,4.696662236E-1
