"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.541640333E0,1.067463480E1,-3.397526409E0,-1.574277445E0,1.131235445E1
6.551616333E0,9.779422570E0,-3.905170562E0,1.599578932E0,1.065110866E1
6.561592333E0,8.851328529E0,-3.848658977E0,4.139594209E0,1.050211564E1
6.571567333E0,7.906569922E0,-3.092043890E0,4.536590331E0,9.625758940E0
6.581543333E0,6.530445260E0,-1.965170243E0,2.977436709E0,7.441353286E0
6.591519333E0,4.433188461E0,-5.563602304E-1,1.364289898E0,4.671614664E0
6.601495708E0,2.575578627E0,2.471495265E-1,1.812831565E0,3.159279417E0
6.611471708E0,1.382643577E0,5.648650056E-1,5.519984415E0,5.718479140E0
6.621446708E0,7.887655641E-1,9.560986966E-1,9.785372112E0,9.863558344E0
6.631422708E0,-7.372768834E-2,5.402605069E-1,1.350179163E1,1.351279743E1
6.641398708E0,-4.527151170E-1,7.558362383E-1,1.509550639E1,1.512119547E1
6.651374708E0,-1.330640341E0,1.624022048E0,1.382869776E1,1.398717030E1
6.661350708E0,-2.641802437E0,2.276480098E0,1.216637411E1,1.265630834E1
6.671326708E0,-4.240977327E0,2.274941111E0,1.099605507E1,1.200310263E1
6.681301708E0,-6.226325727E0,1.985276771E0,9.145545217E0,1.124052727E1
6.691277708E0,-7.917710037E0,1.843773860E0,6.326082149E0,1.030091984E1
6.701253708E0,-8.981495150E0,1.488848747E0,2.943314697E0,9.568021067E0
6.711229708E0,-9.363346399E0,6.410621193E-1,1.745066428E-1,9.386888142E0
6.721205708E0,-9.111236095E0,-1.797252828E-1,-1.584042880E0,9.249654923E0
6.731181708E0,-8.465828032E0,-8.138175210E-1,-2.832490080E0,8.964125350E0
6.741156708E0,-7.479299256E0,-1.362544211E0,-3.804506067E0,8.501218178E0
6.751132708E0,-6.408255994E0,-1.786999151E0,-5.064239563E0,8.360958869E0
6.761108708E0,-5.923796051E0,-2.106381378E0,-6.126185142E0,8.778288362E0
6.771084708E0,-5.522883464E0,-2.661880899E0,-6.583471904E0,8.996107714E0
6.781060708E0,-4.792781407E0,-3.064887081E0,-6.433018368E0,8.587666258E0
6.791036708E0,-4.271586916E0,-3.286576954E0,-6.522179636E0,8.460902437E0
6.801011708E0,-3.930551571E0,-3.644169567E0,-6.867966428E0,8.711955598E0
6.810987708E0,-3.889485406E0,-3.861239262E0,-7.184197299E0,9.036036531E0
6.820963708E0,-3.921296014E0,-3.981957952E0,-7.302417474E0,9.195534380E0
6.830939708E0,-4.267912818E0,-3.573741316E0,-7.481404254E0,9.325133587E0
6.840915708E0,-4.772398013E0,-3.397027057E0,-7.808992757E0,9.761964121E0
6.850891708E0,-4.825540140E0,-3.252244735E0,-7.853698813E0,9.774636490E0
6.860866708E0,-4.603284842E0,-3.157810155E0,-7.683989226E0,9.497667437E0
6.870842708E0,-3.892393811E0,-3.451504688E0,-6.371004553E0,8.225163415E0
6.880818708E0,-3.515755355E0,-3.619504842E0,-3.616841435E0,6.208292276E0
6.890794708E0,-3.465856094E0,-3.805516758E0,-3.623613095E-1,5.159982750E0
6.900770708E0,-3.283777015E0,-3.436506287E0,2.230656638E0,5.250580538E0
6.910746708E0,-3.364342875E0,-2.102565193E0,2.639462966E0,4.765117850E0
6.920721708E0,-3.487613876E0,-8.803790081E-1,1.390068517E0,3.856268692E0
6.930697708E0,-3.727707860E0,-1.997671992E-1,5.178001821E-1,3.768796870E0
6.940673708E0,-3.858198709E0,4.010289466E-1,1.533151054E0,4.170979939E0
6.950649708E0,-4.169644804E0,5.630652326E-1,5.196270862E0,6.686120782E0
6.960625708E0,-4.307015488E0,8.636963171E-1,8.584386762E0,9.643031153E0
6.970601708E0,-3.679981424E0,1.235511405E0,9.439171337E0,1.020620925E1
6.980576708E0,-2.427257570E0,2.061960958E0,8.543593662E0,9.117908475E0
6.990552708E0,-2.059109856E0,3.170017680E0,6.439227526E0,7.466766142E0
7.000528708E0,-2.138318578E0,3.672023363E0,4.025328505E0,5.853155687E0
7.010504708E0,-2.262423099E0,3.469599189E0,3.232371218E0,5.254036591E0
7.020480708E0,-1.718653093E0,2.371933554E0,4.641940200E0,5.488847425E0
7.030456708E0,-3.942447147E-1,9.354662114E-1,7.516825517E0,7.585063729E0
7.040431708E0,6.907172593E-1,-1.674452528E-1,9.661880672E0,9.687985671E0
7.050407708E0,1.929713605E0,-1.204084667E0,9.899081161E0,1.015703807E1
7.060383708E0,3.566896565E0,-1.412511593E0,8.705288470E0,9.513148136E0
7.070359708E0,4.974845576E0,-1.286980936E0,6.322874367E0,8.147646819E0
7.080335708E0,6.318307106E0,-1.186550622E0,3.590592699E0,7.363508878E0
7.090311708E0,7.693299748E0,-7.177477679E-1,7.652982026E-1,7.764515710E0
7.100286708E0,8.434926082E0,-5.539324665E-1,-1.495065799E0,8.584290357E0
7.110262708E0,9.229496616E0,-4.557200012E-1,-3.942165311E0,1.004648973E1
7.120238708E0,1.004003297E1,-9.280566198E-1,-5.032204422E0,1.126883457E1
7.130214708E0,1.071433271E1,-1.547139055E0,-5.225529744E0,1.202067909E1
7.140190708E0,1.066299416E1,-2.215932180E0,-4.702342522E0,1.186262303E1
7.150166708E0,1.039394973E1,-2.616805298E0,-3.658547870E0,1.132549485E1
7.160141708E0,1.058125242E1,-2.783566427E0,-3.051802767E0,1.135890158E1
7.170117708E0,1.087025223E1,-2.526650881E0,-3.315876474E0,1.164222423E1
7.180093708E0,1.115492509E1,-2.107713667E0,-4.155714982E0,1.208903543E1
7.190069708E0,1.148041503E1,-1.861211427E0,-5.153730029E0,1.272104439E1
7.200045708E0,1.158848327E1,-1.917025439E0,-5.611799149E0,1.301768876E1
7.210020708E0,1.136009921E1,-2.176355301E0,-4.606203187E0,1.245011985E1
7.219996708E0,1.033772992E1,-2.751789733E0,-1.576587095E0,1.081326193E1
7.229972708E0,8.593303766E0,-3.224549983E0,2.798545239E0,9.595543114E0
7.239948708E0,6.514210466E0,-3.110366725E0,6.076213667E0,9.435554657E0
7.249924708E0,3.725374236E0,-2.336405872E0,7.069857920E0,8.325869120E0
7.259900708E0,1.536909205E0,-1.263580964E0,6.024828336E0,6.344862744E0
7.269875708E0,1.092644338E-1,-5.485653073E-1,4.842813692E0,4.875008417E0
7.279851708E0,-4.675812243E-1,-5.125669241E-2,5.167773871E0,5.189137331E0
7.289827708E0,-6.285859153E-1,7.162125814E-1,7.475440094E0,7.535932942E0
7.299803708E0,-1.312714240E0,7.677177805E-1,1.129246797E1,1.139440399E1
7.309779708E0,-1.791441280E0,9.611401659E-1,1.403883734E1,1.418527427E1
7.319755708E0,-1.736163458E0,1.877581877E0,1.373960608E1,1.397556269E1
7.329730708E0,-1.804697941E0,2.452115253E0,1.113507262E1,1.154381420E1
7.339706708E0,-1.818096982E0,2.496841190E0,8.844346368E0,9.368145774E0
7.349682708E0,-1.867420731E0,2.083872814E0,8.166170509E0,8.632272406E0
7.359658708E0,-2.927363493E0,1.379238889E0,7.191483514E0,7.886012431E0
7.369634708E0,-5.283175104E0,8.409804690E-1,5.136459108E0,7.416360260E0
7.379610708E0,-7.507422609E0,3.248654544E-1,2.676747737E0,7.976961216E0
7.389585708E0,-8.408375046E0,-4.345887485E-1,1.026649446E0,8.481960114E0
7.399561708E0,-8.119391030E0,-8.947418162E-1,-4.548303473E-1,8.181194550E0
7.409537708E0,-7.803589929E0,-1.388598820E0,-2.380993230E0,8.276071002E0
7.419513708E0,-6.799722989E0,-1.583813377E0,-4.066137977E0,8.079491048E0
7.429489708E0,-5.358108342E0,-1.664661366E0,-5.319596241E0,7.731657432E0
7.439465708E0,-3.860584373E0,-2.075370670E0,-6.169850394E0,7.568244777E0
7.449440708E0,-3.006404985E0,-2.507277886E0,-6.482357174E0,7.572705451E0
7.459416708E0,-2.611225592E0,-2.993406917E0,-6.332681901E0,7.475415984E0
7.469392708E0,-2.637214127E0,-3.541852064E0,-6.397605291E0,7.773607133E0
7.479368708E0,-2.876795310E0,-3.954422244E0,-6.968746698E0,8.513332901E0
7.489344708E0,-2.928173332E0,-4.252409803E0,-7.620549275E0,9.204887802E0
7.499320708E0,-3.476716128E0,-4.692270108E0,-7.971350639E0,9.881669131E0
7.509295708E0,-3.883917688E0,-4.868641428E0,-8.727779785E0,1.072206258E1
7.519271708E0,-4.212632072E0,-5.297496690E0,-8.586559002E0,1.093337714E1
7.529247708E0,-3.883409564E0,-5.713927202E0,-7.690777844E0,1.033817671E1
7.539223708E0,-2.876642113E0,-5.935316820E0,-6.738797926E0,9.429446065E0
7.549199708E0,-1.826634502E0,-5.800501662E0,-5.815835400E0,8.414651183E0
7.559175708E0,-1.111589317E0,-5.499616808E0,-4.765611734E0,7.361553576E0
7.569150708E0,-1.367063524E0,-4.969229325E0,-3.187623646E0,6.059954395E0
7.579126708E0,-2.502238463E0,-4.415275809E0,-6.174829298E-1,5.112449800E0
7.589102708E0,-3.499669080E0,-3.568883157E0,2.317378448E0,5.509523893E0
7.599078708E0,-4.069430544E0,-1.958144814E0,4.041299590E0,6.060255642E0
7.609054292E0,-4.204441000E0,2.547450596E-1,2.537499804E0,4.917430673E0
7.619030292E0,-4.625445204E0,2.170038553E0,2.880882221E-1,5.117304514E0
7.629005292E0,-5.097323109E0,3.332598926E0,-6.939124703E-2,6.090462513E0
7.638981292E0,-5.384647100E0,3.662777746E0,-1.714590740E-1,6.514580832E0
7.648957292E0,-8.091748903E0,3.711547033E0,2.466702302E0,9.237781223E0
7.658933292E0,-8.322587621E0,3.472908128E0,7.558800339E0,1.176698849E1
7.668909292E0,-7.953672752E0,3.206535296E0,1.031034157E1,1.341066449E1
7.678885292E0,-8.031137835E0,3.070066545E0,1.124201118E1,1.415299611E1
7.688860292E0,-7.255977134E0,2.523872284E0,1.166835038E1,1.397030909E1
7.698836292E0,-6.083809785E0,1.941966738E0,1.219211005E1,1.376341250E1
7.708812292E0,-3.987229802E0,1.633672292E0,1.152547484E1,1.230461121E1
