"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.354301333E0,-1.002442120E0,8.310307007E-1,3.839948380E-1,1.357554516E0
6.364277333E0,-1.225000450E0,7.344170102E-1,7.940390217E-1,1.634164134E0
6.374253333E0,-1.530539103E0,5.761945341E-1,9.503508836E-1,1.891485365E0
6.384228333E0,-1.677206567E0,3.751869943E-1,8.721145535E-1,1.927270335E0
6.394204333E0,-1.523181551E0,1.207169000E-1,8.126670814E-1,1.730630634E0
6.404180333E0,-1.201977258E0,-1.876052464E-1,1.461188201E0,1.901319546E0
6.414156333E0,-8.115822036E-1,-4.497905225E-1,2.618932223E0,2.778449779E0
6.424132333E0,-4.738074857E-1,-6.628178546E-1,3.796971345E0,3.883402173E0
6.434108333E0,-1.869712986E-1,-1.038288695E0,4.493964713E0,4.616136970E0
6.444084250E0,-1.127737865E-1,-1.510407431E0,4.687962465E0,4.926564788E0
6.454060250E0,-5.072232268E-1,-1.827062957E0,4.302454952E0,4.701760634E0
6.464035250E0,-1.211792905E0,-1.881632243E0,3.260916740E0,3.955067626E0
6.474011250E0,-1.812441701E0,-1.637812852E0,1.805004482E0,3.037337162E0
6.483987250E0,-2.250133129E0,-1.249636816E0,3.502359384E-1,2.597567416E0
6.493963250E0,-2.538470442E0,-9.113543406E-1,-6.845054698E-1,2.782615076E0
6.503939250E0,-2.608006993E0,-7.948699111E-1,-1.159751371E0,2.962860424E0
6.513915250E0,-2.582026936E0,-8.179827120E-1,-1.401891003E0,3.049796256E0
6.523891250E0,-2.595561486E0,-8.010040057E-1,-1.516589985E0,3.111043560E0
6.533867250E0,-2.596084228E0,-7.426825612E-1,-1.614964710E0,3.146321935E0
6.543842250E0,-2.570829226E0,-6.858658976E-1,-1.760773219E0,3.190595127E0
6.553818250E0,-2.561073147E0,-5.232949568E-1,-1.938118100E0,3.254110484E0
6.563794250E0,-2.507520545E0,-3.065655332E-1,-2.198761246E0,3.349058484E0
6.573770250E0,-2.413747871E0,-1.006833890E-1,-2.362230685E0,3.378823721E0
6.583746250E0,-2.258253742E0,6.371553753E-2,-2.358789014E0,3.266137664E0
6.593722250E0,-2.060081078E0,1.721365105E-1,-2.226277074E0,3.038070874E0
6.603698250E0,-1.894539094E0,1.938709765E-1,-2.102295052E0,2.836636885E0
6.613674250E0,-1.772082319E0,1.377580345E-1,-2.082775877E0,2.738103061E0
6.623649250E0,-1.689501946E0,1.095714309E-1,-2.020815271E0,2.636307471E0
6.633625250E0,-1.576153086E0,1.272871787E-1,-1.864270105E0,2.444578410E0
6.643601250E0,-1.430915119E0,1.139120018E-1,-1.802160981E0,2.303970100E0
6.653577250E0,-1.256332317E0,8.021550301E-2,-1.746108402E0,2.152603068E0
6.663553250E0,-1.010544022E0,1.034267382E-1,-1.670703878E0,1.955287130E0
6.673529250E0,-7.704006292E-1,1.904287755E-1,-1.597811903E0,1.784035629E0
6.683505250E0,-6.646344383E-1,3.010002265E-1,-1.494128491E0,1.662756753E0
6.693481250E0,-6.913676890E-1,4.232884926E-1,-1.437213448E0,1.650074218E0
6.703456250E0,-6.840533338E-1,5.023517653E-1,-1.397462322E0,1.634988440E0
6.713432250E0,-7.023005936E-1,6.413014897E-1,-1.411410854E0,1.701932526E0
6.723408250E0,-6.801266362E-1,8.226960795E-1,-1.652707903E0,1.967446185E0
6.733384250E0,-5.887466789E-1,1.057904349E0,-1.921248298E0,2.270898344E0
6.743360250E0,-4.128210995E-1,1.298486502E0,-1.937693592E0,2.368785536E0
6.753336250E0,-1.170549716E-1,1.479571993E0,-1.569610782E0,2.160211369E0
6.763312250E0,1.146313555E-1,1.570952280E0,-9.992096329E-1,1.865328739E0
6.773288250E0,1.944451731E-1,1.609892836E0,-4.041332334E-1,1.671193447E0
6.783263250E0,1.478757184E-1,1.553245449E0,1.407465738E-1,1.566604050E0
6.793239250E0,2.402718213E-2,1.365968779E0,7.896167725E-1,1.577955215E0
6.803215250E0,-1.293761331E-1,1.069032112E0,1.335478327E0,1.715537876E0
6.813191250E0,-3.215379867E-1,7.227416555E-1,1.733752066E0,1.905685809E0
6.823167250E0,-5.874350022E-1,5.090913391E-1,2.118911669E0,2.256998125E0
6.833143250E0,-8.111238550E-1,4.478484064E-1,2.435063603E0,2.605383821E0
6.843119250E0,-9.739384785E-1,4.670135327E-1,2.557577974E0,2.776303818E0
6.853095250E0,-1.167022529E0,5.295287100E-1,2.487345897E0,2.798076455E0
6.863071250E0,-1.465895941E0,7.062627400E-1,2.401536253E0,2.900867860E0
6.873046250E0,-1.878268486E0,9.525082138E-1,2.077169566E0,2.958005715E0
6.883022250E0,-2.214844598E0,1.106414750E0,1.469036334E0,2.878846634E0
6.892998250E0,-2.186840966E0,1.037306509E0,1.370152901E0,2.781294155E0
6.902974250E0,-1.795749801E0,6.643890745E-1,2.054350807E0,2.808289057E0
6.912950250E0,-1.419470949E0,2.416556288E-1,3.215086849E0,3.522794156E0
6.922926250E0,-1.259412776E0,-9.051266905E-2,4.305414228E0,4.486747681E0
6.932902250E0,-1.247127483E0,-5.482639198E-1,4.916077550E0,5.101346760E0
6.942878250E0,-1.458245298E0,-1.136741846E0,4.756995862E0,5.103691900E0
6.952853250E0,-1.978546334E0,-1.642328072E0,4.050676770E0,4.797902602E0
6.962829250E0,-2.482042765E0,-2.065108076E0,3.139981118E0,4.503852692E0
6.972805250E0,-2.722354265E0,-2.417338353E0,2.388646066E0,4.354350409E0
6.982781250E0,-2.733703418E0,-2.619221368E0,2.048407112E0,4.304582053E0
6.992757250E0,-2.604193146E0,-2.614193054E0,1.926033660E0,4.162383083E0
7.002733250E0,-2.417694156E0,-2.457369269E0,1.580023504E0,3.792147549E0
7.012709250E0,-2.233970548E0,-2.094127953E0,9.827941597E-1,3.215879452E0
7.022685250E0,-2.140723245E0,-1.632039896E0,1.942503512E-1,2.698885591E0
7.032660250E0,-2.074540658E0,-1.256745569E0,-4.983757317E-1,2.476187944E0
7.042636250E0,-2.000896585E0,-1.035649042E0,-1.118933128E0,2.515584907E0
7.052612250E0,-1.915090157E0,-8.469535460E-1,-1.634573933E0,2.656451121E0
7.062588250E0,-1.871946915E0,-6.038352361E-1,-1.978353961E0,2.789746698E0
7.072564250E0,-1.944439525E0,-3.121431557E-1,-2.282782812E0,3.014859164E0
7.082540250E0,-2.019941697E0,-4.020048469E-2,-2.637242779E0,3.322172484E0
7.092516250E0,-2.032005234E0,1.854387434E-1,-3.033179385E0,3.655627166E0
7.102492250E0,-2.026556945E0,3.646191388E-1,-3.419049425E0,3.991212740E0
7.112467250E0,-2.002303279E0,4.689969814E-1,-3.755307595E0,4.281531469E0
7.122443250E0,-1.956698359E0,5.222684050E-1,-4.013624133E0,4.495621363E0
7.132419250E0,-1.859450684E0,5.263465456E-1,-4.046177337E0,4.483988021E0
7.142395250E0,-1.732756870E0,4.410388852E-1,-3.830503957E0,4.227259424E0
7.152371250E0,-1.687087630E0,2.566308597E-1,-3.613162951E0,3.995881703E0
7.162347250E0,-1.778154360E0,-1.856797948E-2,-3.395058884E0,3.832571268E0
7.172323250E0,-1.955236701E0,-3.297027829E-1,-3.142001916E0,3.715350659E0
7.182299250E0,-2.138961626E0,-6.047439665E-1,-2.906533957E0,3.659072525E0
7.192274250E0,-2.284414039E0,-8.716552547E-1,-2.750307464E0,3.680016512E0
7.202250250E0,-2.267889076E0,-1.079264593E0,-2.671143765E0,3.666489048E0
7.212226250E0,-2.076695942E0,-1.133627984E0,-2.575873911E0,3.497556983E0
7.222202250E0,-1.684294123E0,-1.009809246E0,-2.311590874E0,3.033152448E0
7.232178250E0,-1.242810046E0,-8.074586009E-1,-1.990286373E0,2.481492706E0
7.242154250E0,-8.732764683E-1,-6.197213171E-1,-1.653013712E0,1.969548332E0
7.252130250E0,-5.194344423E-1,-5.060564149E-1,-1.079398348E0,1.300386877E0
7.262106250E0,-2.842875137E-1,-3.976370499E-1,-1.925879878E-1,5.253805734E-1
7.272081250E0,-7.183550195E-2,-3.798161253E-1,6.011691982E-1,7.147202482E-1
7.282057250E0,-5.645262874E-3,-4.244955407E-1,1.048073645E0,1.130790298E0
7.292033250E0,-1.231729773E-1,-3.957998548E-1,1.129031854E0,1.202722759E0
7.302009250E0,-4.400757391E-1,-2.485946658E-1,7.515876514E-1,9.057317273E-1
7.311985250E0,-7.943957750E-1,-1.317424464E-1,1.608089554E-1,8.211456872E-1
7.321961250E0,-1.040878792E0,-5.892834898E-2,-2.288880873E-1,1.067375738E0
7.331937250E0,-1.202904188E0,-6.198457897E-2,-3.056105733E-1,1.242665842E0
7.341913250E0,-1.167543589E0,-1.445921414E-1,5.239397585E-2,1.177628995E0
7.351888250E0,-9.600452748E-1,-2.218701129E-1,6.927284092E-1,1.204485751E0
7.361864250E0,-8.875574154E-1,-1.607640781E-1,1.447103428E0,1.705201333E0
7.371840250E0,-9.904222179E-1,-5.779186953E-2,2.063570112E0,2.289671958E0
7.381816250E0,-1.267145572E0,7.692951400E-2,2.313620442E0,2.639017924E0
7.391792250E0,-1.700739856E0,2.471171475E-1,1.984358466E0,2.625121228E0
7.401768250E0,-2.134730142E0,3.855870348E-1,1.191174892E0,2.474802571E0
7.411744250E0,-2.402038821E0,3.911309993E-1,5.017601001E-1,2.484861597E0
7.421720250E0,-2.425904524E0,1.202384151E-1,4.349153155E-1,2.467513195E0
7.431695250E0,-2.261951375E0,-4.241936782E-1,1.180802516E0,2.586630797E0
7.441671583E0,-2.283088913E0,-7.677739137E-1,2.130392677E0,3.215671738E0
7.451647583E0,-2.768018973E0,-7.718773435E-1,2.491927190E0,3.803606813E0
7.461623583E0,-3.200683695E0,-6.393404067E-1,2.068242037E0,3.864033824E0
7.471599583E0,-3.419965099E0,-5.858997792E-1,8.531485248E-1,3.573136190E0
7.481575583E0,-3.438874117E0,-5.220552740E-1,-3.481572533E-1,3.495655930E0
7.491551583E0,-3.289932963E0,-3.640680752E-1,-7.681797105E-1,3.397985364E0
7.501527583E0,-2.957261768E0,-2.727844873E-1,-4.245160425E-1,3.000003735E0
7.511502583E0,-2.368015481E0,-4.258834504E-1,4.948790967E-1,2.456375247E0
7.521478583E0,-1.710450327E0,-8.190849853E-1,1.588976761E0,2.474143827E0
7.531454583E0,-1.165743963E0,-1.234207476E0,2.621400917E0,3.123134619E0
7.541430583E0,-9.487062080E-1,-1.479292058E0,3.214859977E0,3.663833120E0
7.551406583E0,-1.103263978E0,-1.536333109E0,3.089457666E0,3.622465942E0
7.561382583E0,-1.389735226E0,-1.499227263E0,2.236608519E0,3.030093076E0
7.571358583E0,-1.280413782E0,-1.551043680E0,1.131454355E0,2.307679550E0
7.581334583E0,-1.494190764E0,-9.949647005E-1,-1.811262757E-1,1.804263706E0
7.591309583E0,-1.525000035E0,-4.486016008E-1,-9.781988329E-1,1.866478358E0
7.601285583E0,-1.125299284E0,-5.767708138E-2,-1.447987527E0,1.834746032E0
7.611261583E0,-7.539860331E-1,3.287538528E-1,-1.568341936E0,1.770951852E0
7.621237583E0,-5.556910532E-1,6.289381369E-1,-1.490642965E0,1.710664250E0
7.631213583E0,-4.490589993E-1,7.492588516E-1,-1.570989556E0,1.797512447E0
7.641189583E0,-4.823515834E-1,8.449132331E-1,-1.948012174E0,2.177450998E0
7.651165583E0,-5.275683578E-1,9.158397397E-1,-2.477538947E0,2.693564559E0
7.661141583E0,-5.425851040E-1,1.031718690E0,-3.002875021E0,3.221195498E0
7.671116583E0,-5.275985076E-1,1.164369428E0,-3.297463008E0,3.536577249E0
7.681092583E0,-4.645924566E-1,1.297246892E0,-3.292119237E0,3.568857621E0
7.691068583E0,-4.239448791E-1,1.405619187E0,-2.968782830E0,3.311973135E0
7.701044583E0,-3.876655007E-1,1.467350290E0,-2.383272475E0,2.825489179E0
7.711020583E0,-2.928098853E-1,1.475878454E0,-1.546718348E0,2.157844408E0
7.720996583E0,-2.070292217E-1,1.446093029E0,-7.327555239E-1,1.634312334E0
7.730972583E0,-5.219948284E-2,1.345592987E0,-5.193496943E-2,1.347606216E0
7.740948583E0,1.658516308E-1,1.220387070E0,4.994375861E-1,1.329018159E0
7.750923583E0,4.828542978E-1,1.121997142E0,1.074918796E0,1.627106720E0
7.760899583E0,7.453340542E-1,1.039692684E0,1.487096044E0,1.961616266E0
7.770875583E0,7.902939532E-1,8.445869585E-1,1.821027607E0,2.157320840E0
7.780851583E0,7.165885574E-1,4.828317129E-1,2.372589612E0,2.525036057E0
7.790827583E0,6.344072570E-1,1.295333683E-1,3.085177504E0,3.152391425E0
7.800803583E0,6.071559430E-1,-5.439116545E-2,3.842393101E0,3.890447465E0
7.810779583E0,6.770443495E-1,-1.172246139E-1,4.306317038E0,4.360790879E0
7.820755583E0,7.704982046E-1,-1.164529277E-1,4.357262074E0,4.426393741E0
7.830730583E0,9.285797994E-1,3.891468197E-3,3.982818663E0,4.089635691E0
7.840706583E0,1.124454215E0,1.770875307E-1,3.562295684E0,3.739747025E0
7.850682583E0,1.321275587E0,3.070660184E-1,3.320757145E0,3.587127923E0
7.860658583E0,1.390388652E0,2.120236210E-1,3.186339013E0,3.482942854E0
7.870634583E0,1.298643938E0,-1.332520513E-1,3.104588506E0,3.367892810E0
7.880610583E0,1.021508282E0,-5.665666185E-1,3.137810631E0,3.348183457E0
7.890586583E0,4.796214088E-1,-1.165881445E0,3.289417239E0,3.522723664E0
7.900562583E0,-1.583562677E-1,-1.732324468E0,3.740700080E0,4.125392328E0
7.910537583E0,-4.708015783E-1,-2.315089117E0,4.519289589E0,5.099536266E0
7.920513583E0,-4.882892116E-1,-2.760159145E0,5.534131753E0,6.203508614E0
7.930489583E0,-1.240744078E-1,-3.114856217E0,6.001119046E0,6.762481314E0
7.940465583E0,5.076631567E-1,-3.456289757E0,5.775387286E0,6.749722888E0
7.950441583E0,7.023311453E-1,-3.224794981E0,5.326348021E0,6.265983957E0
7.960417583E0,4.039007701E-1,-2.628202398E0,4.124778534E0,4.907584093E0
7.970393583E0,1.174167681E-1,-2.085865399E0,2.553367394E0,3.299137191E0
7.980369583E0,-3.787223306E-2,-1.630984620E0,1.022434773E0,1.925335815E0
7.990344583E0,-1.351914631E-1,-1.309554697E0,-2.589176327E-1,1.341733422E0
8.000320583E0,-1.093614245E-1,-1.161995240E0,-9.966046983E-1,1.534735737E0
8.010296583E0,1.160509316E-1,-1.019572415E0,-1.359954187E0,1.703664028E0
8.020272583E0,3.880939189E-1,-7.817524137E-1,-1.369418491E0,1.623902931E0
8.030248583E0,6.190361696E-1,-5.587629975E-1,-1.235889135E0,1.490920461E0
8.040224583E0,6.421896087E-1,-3.705416373E-1,-1.298903993E0,1.495613647E0
8.050200583E0,5.336295816E-1,-2.710307246E-1,-1.504413158E0,1.619097630E0
8.060176583E0,3.503657832E-1,-1.922131813E-1,-1.670800942E0,1.717928368E0
8.070151583E0,1.388276273E-1,-2.005273372E-1,-1.856088681E0,1.872044208E0
8.080127583E0,-9.283006679E-2,-2.858037881E-1,-2.212415664E0,2.232730234E0
8.090103583E0,-3.909593104E-1,-4.188447549E-1,-2.633802277E0,2.695402483E0
8.100079583E0,-6.840735067E-1,-5.008929580E-1,-2.846568421E0,2.970151864E0
8.110055583E0,-8.349306473E-1,-5.977132013E-1,-2.848154771E0,3.027599025E0
8.120031583E0,-1.108998927E0,-4.844883753E-1,-2.844326014E0,3.091083642E0
8.130007583E0,-1.189305099E0,-4.887416399E-1,-2.834706175E0,3.112695633E0
8.139983583E0,-1.247834704E0,-6.003731728E-1,-2.645258142E0,2.985788009E0
8.149958583E0,-1.206544225E0,-6.018292757E-1,-1.973446392E0,2.390070733E0
8.159934583E0,-1.049028349E0,-5.202534545E-1,-1.214783610E0,1.687253198E0
8.169910583E0,-9.266335537E-1,-3.963230344E-1,-5.437863779E-1,1.145174797E0
8.179886583E0,-8.731758231E-1,-2.101005448E-1,-3.176096445E-1,9.526038753E-1
8.189862583E0,-9.323978850E-1,3.825175390E-3,-6.297205675E-1,1.125134855E0
8.199838583E0,-1.035710146E0,1.849462616E-1,-1.140618696E0,1.551744707E0
8.209814583E0,-1.158902866E0,3.333979308E-1,-1.351320773E0,1.811153739E0
8.219790583E0,-1.153290709E0,2.377944200E-1,-1.032208979E0,1.565912201E0
8.229765583E0,-1.365683728E0,2.107140274E-1,-6.336750394E-1,1.520209361E0
8.239741583E0,-1.543866954E0,2.126622466E-1,-1.998092991E-1,1.571201501E0
8.249717583E0,-1.443417343E0,2.081495117E-1,2.601332688E-1,1.481367329E0
8.259693583E0,-1.397844145E0,2.165325551E-1,8.402074671E-1,1.645236514E0
8.269669583E0,-1.457581346E0,1.771561990E-1,1.149964301E0,1.865032330E0
8.279645583E0,-1.576774060E0,1.271729936E-1,1.053809178E0,1.900763844E0
8.289621583E0,-1.713625657E0,1.508269178E-2,6.914274037E-1,1.847921058E0
8.299597583E0,-1.746747795E0,-1.678874120E-1,4.562021041E-1,1.813128347E0
8.309572583E0,-2.069617741E0,-1.076637585E-1,3.985602522E-1,2.110393175E0
8.319548583E0,-2.399427016E0,-3.364428501E-2,2.592994559E-1,2.413631735E0
8.329524583E0,-2.525313622E0,-1.511229970E-1,-1.049990362E-1,2.532009449E0
8.339500583E0,-2.589765434E0,-4.210604111E-1,-2.149974418E-1,2.632565436E0
8.349476583E0,-2.679992649E0,-8.564260353E-1,-6.578117609E-4,2.813507879E0
8.359452583E0,-2.662134960E0,-1.344826125E0,3.013625711E-1,2.997722344E0
8.369428583E0,-2.500495116E0,-1.827113096E0,6.037039661E-1,3.155198341E0
8.379404583E0,-2.222628996E0,-2.227222130E0,1.046825264E0,3.316088238E0
8.389379583E0,-1.985581411E0,-2.278287326E0,1.472694937E0,3.361838345E0
8.399355583E0,-1.913299301E0,-2.086959852E0,1.469333373E0,3.189836390E0
8.409331583E0,-2.000453804E0,-1.918800069E0,1.040005656E0,2.960611574E0
8.419307583E0,-2.126444345E0,-1.829390295E0,3.787668425E-1,2.830529760E0
8.429283583E0,-2.250134591E0,-1.733147171E0,-2.957094830E-1,2.855582058E0
8.439258875E0,-2.354824748E0,-1.576099876E0,-8.958858240E-1,2.971851581E0
8.449234875E0,-2.291141114E0,-1.419079039E0,-1.379916582E0,3.027752086E0
8.459209875E0,-2.132696334E0,-1.250840758E0,-1.724451485E0,3.014420206E0
8.469185875E0,-1.675515552E0,-1.106656094E0,-1.786718484E0,2.687824960E0
8.479161875E0,-1.037848326E0,-8.790800491E-1,-1.436198371E0,1.978023418E0
8.489137875E0,-4.356690582E-1,-6.180850469E-1,-8.280674779E-1,1.121397522E0
8.499113875E0,-3.135635175E-2,-4.092590854E-1,-3.628846353E-1,5.478699465E-1
8.509089875E0,8.173018768E-3,-3.313444617E-1,-3.089727223E-1,4.531226034E-1
8.519065875E0,-2.009706292E-1,-3.704390918E-1,-6.992077088E-1,8.163980246E-1
8.529041875E0,-4.282997757E-1,-3.977708415E-1,-1.213477927E0,1.346919084E0
8.539016875E0,-6.153481114E-1,-3.415581588E-1,-1.687912234E0,1.828759958E0
8.548992875E0,-6.178501350E-1,-1.899421592E-1,-1.934749519E0,2.039870710E0
8.558968875E0,-5.134141856E-1,-2.951813333E-2,-2.001327671E0,2.066344089E0
8.568944875E0,-3.150352617E-1,1.387558527E-1,-2.051907840E0,2.080583137E0
8.578920875E0,-1.119542261E-1,3.040806493E-1,-2.054884658E0,2.080276363E0
8.588896875E0,3.931375444E-2,4.330932866E-1,-1.948239630E0,1.996184617E0
8.598872875E0,1.184615924E-1,5.163685644E-1,-1.777975727E0,1.855227029E0
8.608848875E0,1.622815036E-1,5.132300714E-1,-1.648428910E0,1.734087156E0
8.618823875E0,1.990559585E-1,4.715559788E-1,-1.671077515E0,1.747709466E0
8.628799875E0,1.811629669E-1,3.588822162E-1,-1.852061119E0,1.895190453E0
8.638775875E0,5.662326694E-2,3.474767835E-1,-1.917109054E0,1.949167370E0
8.648751875E0,-8.538016587E-2,4.853914046E-1,-1.763636600E0,1.831204152E0
8.658727875E0,-5.079556637E-2,5.838438982E-1,-1.512616802E0,1.622178620E0
8.668703875E0,1.405517884E-1,6.009461269E-1,-9.890518498E-1,1.165810711E0
8.678679875E0,2.982342377E-1,6.112367879E-1,-3.518497699E-1,7.657364638E-1
8.688655875E0,5.176887926E-1,5.551168200E-1,2.432465100E-1,7.970729167E-1
8.698630875E0,7.847285002E-1,4.208135490E-1,8.503535557E-1,1.231253033E0
8.708606875E0,1.026087895E0,2.011001451E-1,1.455593585E0,1.792219384E0
8.718582875E0,1.249002686E0,-4.182889771E-2,1.917692606E0,2.288952227E0
8.728558875E0,1.473157159E0,-2.254892104E-1,2.228931710E0,2.681263502E0
8.738534875E0,1.522879250E0,-3.454201716E-1,2.550953078E0,2.990959363E0
8.748510875E0,1.367041305E0,-4.179525064E-1,2.785197215E0,3.130624499E0
8.758486875E0,1.183317111E0,-5.187222515E-1,3.041634459E0,3.304671291E0
8.768462875E0,1.119922257E0,-7.096511284E-1,3.372743570E0,3.623979826E0
8.778437875E0,1.274195268E0,-9.922032067E-1,3.814726415E0,4.142484569E0
8.788413875E0,1.517800066E0,-1.125374274E0,4.040540621E0,4.460510375E0
8.798389875E0,1.930772536E0,-1.005010509E0,3.645610905E0,4.245987233E0
8.808365875E0,2.319480522E0,-8.590669303E-1,3.140770492E0,3.997802542E0
8.818341875E0,2.530003966E0,-7.735451887E-1,2.857526103E0,3.894194096E0
8.828317875E0,2.515230684E0,-8.742384084E-1,2.665622240E0,3.767787164E0
8.838293875E0,2.418235609E0,-1.179138399E0,2.711373779E0,3.819656868E0
8.848269875E0,2.357002397E0,-1.650863983E0,2.874802287E0,4.067591471E0
8.858244875E0,2.365679957E0,-2.064066541E0,2.888051493E0,4.265870810E0
8.868220875E0,2.490853057E0,-2.282317227E0,2.504526771E0,4.205469679E0
8.878196875E0,2.528914045E0,-2.312214625E0,1.753823218E0,3.849368598E0
8.888172875E0,2.521029952E0,-2.063914074E0,8.111356956E-1,3.357569723E0
8.898148875E0,2.549170555E0,-1.769323310E0,-2.189413887E-1,3.110741202E0
8.908124875E0,2.634356593E0,-1.578642684E0,-1.053892209E0,3.246942588E0
8.918100875E0,2.746483385E0,-1.498309981E0,-1.489478785E0,3.465061447E0
8.928075875E0,2.831004595E0,-1.534984156E0,-1.648516619E0,3.617785292E0
8.938051875E0,2.727833983E0,-1.523407546E0,-1.741282695E0,3.576858148E0
8.948027875E0,2.426352421E0,-1.478392172E0,-1.921497390E0,3.430011910E0
8.958003875E0,2.047429604E0,-1.360519321E0,-2.199758196E0,3.298775065E0
8.967979875E0,1.776766523E0,-1.222228797E0,-2.534476794E0,3.327809359E0
8.977955875E0,1.577811210E0,-9.777235273E-1,-2.878075558E0,3.424726329E0
8.987931875E0,1.436660447E0,-6.494919770E-1,-3.254030474E0,3.615874361E0
8.997907875E0,1.318036668E0,-3.264244683E-1,-3.587738673E0,3.836097285E0
9.007882875E0,1.236320660E0,4.421372116E-3,-3.845581003E0,4.039430847E0
9.017858875E0,1.078842205E0,2.880231719E-1,-3.964965944E0,4.119200503E0
9.027834875E0,8.822438313E-1,4.786652794E-1,-3.774090605E0,3.905282900E0
9.037810875E0,6.666228571E-1,5.206502612E-1,-3.333588860E0,3.439226282E0
9.047786875E0,3.480411860E-1,4.649722698E-1,-2.868400170E0,2.926610909E0
9.057762875E0,2.392384630E-2,4.448478346E-1,-2.578204612E0,2.616409938E0
9.067738875E0,-2.239730457E-1,5.566889171E-1,-2.353439981E0,2.428733460E0
9.077714875E0,-4.762741336E-1,7.753236193E-1,-2.271224620E0,2.446717197E0
9.087689875E0,-7.218034697E-1,1.083974087E0,-2.279113684E0,2.624949381E0
9.097665875E0,-9.321544947E-1,1.349863940E0,-2.265900146E0,2.797382371E0
9.107641875E0,-1.044191678E0,1.498799247E0,-2.079566925E0,2.767911494E0
9.117617875E0,-1.121998092E0,1.532214330E0,-1.582614405E0,2.472089971E0
9.127593875E0,-1.198414915E0,1.543222298E0,-1.021881042E0,2.204988488E0
9.137569875E0,-1.243208972E0,1.508776058E0,-2.387459081E-1,1.969510942E0
9.147545875E0,-1.328110689E0,1.413207119E0,7.303657669E-1,2.072309465E0
9.157521875E0,-1.624033450E0,1.274826036E0,1.376819896E0,2.481592048E0
9.167496875E0,-2.060635541E0,1.162076297E0,1.651098164E0,2.884920328E0
9.177472875E0,-2.581643359E0,1.054633928E0,1.501372606E0,3.167215632E0
9.187448875E0,-3.052534838E0,8.806312423E-1,1.044650685E0,3.344364719E0
9.197424875E0,-3.340760470E0,7.275919209E-1,8.495875704E-1,3.523048334E0
9.207400875E0,-3.397886013E0,5.775011310E-1,9.076322955E-1,3.564117464E0
9.217376875E0,-3.186793049E0,3.274075314E-1,1.450957913E0,3.516834442E0
9.227352875E0,-2.753636284E0,4.104277611E-2,2.496811370E0,3.717292605E0
9.237327875E0,-2.426512781E0,-1.318069851E-1,3.612855973E0,4.354086085E0
9.247303875E0,-2.284618399E0,-1.271861498E-1,4.278056275E0,4.851538214E0
9.257279875E0,-2.362196917E0,-1.770486467E-1,4.214520430E0,4.834615078E0
9.267255875E0,-2.503915444E0,-4.311943667E-1,3.718279517E0,4.503456861E0
9.277231875E0,-2.695231370E0,-8.044472118E-1,3.010026165E0,4.119668066E0
9.287207875E0,-2.915177895E0,-1.135143948E0,2.248587125E0,3.852655967E0
9.297183875E0,-2.826858627E0,-1.580245406E0,1.943798085E0,3.777122745E0
9.307159875E0,-2.494197957E0,-2.175159837E0,2.488987795E0,4.140942406E0
9.317134875E0,-2.312592209E0,-2.510905498E0,3.306451347E0,4.752404619E0
9.327110875E0,-2.334677435E0,-2.533681573E0,3.354766306E0,4.808816695E0
9.337086875E0,-2.460452213E0,-2.336506152E0,2.341395886E0,4.122526020E0
9.347062875E0,-2.561468419E0,-1.949043330E0,7.927345079E-1,3.314863249E0
9.357038875E0,-2.557311341E0,-1.560892584E0,-6.155667973E-1,3.058618877E0
9.367014875E0,-2.417983740E0,-1.265642692E0,-1.558291157E0,3.142732588E0
9.376990875E0,-2.111149783E0,-1.056361415E0,-1.961290616E0,3.069122631E0
9.386966875E0,-1.676817289E0,-9.055992186E-1,-1.826456746E0,2.639653464E0
9.396941875E0,-1.193117703E0,-7.990314475E-1,-1.213670885E0,1.880153750E0
9.406917875E0,-7.959914070E-1,-6.928125360E-1,-6.134694010E-1,1.220629443E0
9.416893875E0,-5.357344696E-1,-5.904856043E-1,-4.429499745E-1,9.120796844E-1
9.426869875E0,-3.262895438E-1,-3.620116460E-1,-6.283224982E-1,7.951769992E-1
9.436845875E0,-1.786511493E-1,-1.254265764E-1,-1.135441571E0,1.156233377E0
9.446821875E0,-7.197337747E-2,1.048968561E-1,-1.811549855E0,1.816011122E0
9.456797875E0,5.038151041E-2,3.189052413E-1,-2.360973533E0,2.382946679E0
9.466773875E0,2.112889183E-1,5.357451408E-1,-2.651408243E0,2.713232672E0
9.476748875E0,3.953203831E-1,6.563719571E-1,-2.630256525E0,2.739589703E0
9.486724875E0,5.181188554E-1,6.042234913E-1,-2.513567151E0,2.636579792E0
9.496700875E0,4.807825562E-1,4.416983049E-1,-2.408406731E0,2.495330087E0
9.506676875E0,3.725585613E-1,2.229739210E-1,-2.403854674E0,2.442751429E0
9.516652875E0,2.973143975E-1,6.222760387E-2,-2.527513930E0,2.545701237E0
9.526628875E0,3.012158060E-1,3.024735421E-2,-2.732003340E0,2.748724816E0
9.536604875E0,4.213272634E-1,9.436755560E-2,-2.916716298E0,2.948500612E0
9.546579875E0,6.485297446E-1,2.192446399E-1,-2.809029297E0,2.891246207E0
9.556555875E0,8.133298633E-1,3.332834715E-1,-2.413388559E0,2.568467963E0
