"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.333856708E0,-8.798860878E-2,4.288802215E-1,-3.031694192E0,3.063143796E0
6.343832708E0,-3.266766295E-2,5.076012127E-1,-3.041968920E0,3.084201854E0
6.353808708E0,1.530933351E-1,5.035363381E-1,-3.020240666E0,3.065752778E0
6.363784708E0,3.754490592E-1,5.477357701E-1,-3.079531433E0,3.150315907E0
6.373760708E0,5.672952546E-1,4.881742407E-1,-3.099486226E0,3.188565957E0
6.383736708E0,7.652965946E-1,5.954101293E-1,-3.064911055E0,3.214634019E0
6.393712708E0,8.113207600E-1,7.051327655E-1,-3.080265843E0,3.262436399E0
6.403688708E0,6.974668466E-1,7.313277069E-1,-3.191352416E0,3.347540957E0
6.413664708E0,6.515015920E-1,7.906171580E-1,-3.166978297E0,3.328555445E0
6.423640708E0,5.779863037E-1,8.766307966E-1,-2.850369111E0,3.037623050E0
6.433616708E0,3.426404053E-1,8.332409482E-1,-2.364207044E0,2.530052938E0
6.443592708E0,2.609740984E-1,7.997881503E-1,-1.944052439E0,2.118279597E0
6.453568708E0,3.858172689E-1,7.908633258E-1,-1.422819942E0,1.672942423E0
6.463544708E0,5.988450761E-1,8.033138021E-1,-1.000860302E0,1.416209672E0
6.473520708E0,7.149696095E-1,7.783575203E-1,-7.064015383E-1,1.271229761E0
6.483496708E0,7.189337294E-1,8.107937066E-1,-4.236424685E-1,1.163496920E0
6.493472708E0,5.163480261E-1,7.713850810E-1,1.245860392E-1,9.365745611E-1
6.503448708E0,1.365006182E-1,6.037184380E-1,8.000458664E-1,1.011524473E0
6.513424708E0,-3.162523596E-1,4.207738975E-1,1.631807030E0,1.714602115E0
6.523399708E0,-6.638539812E-1,2.652700843E-1,2.598585082E0,2.695127966E0
6.533375708E0,-9.012320794E-1,2.467570687E-2,3.428914847E0,3.545459798E0
6.543351708E0,-1.040231213E0,-2.478350577E-1,4.021872216E0,4.161605377E0
6.553327708E0,-1.059372219E0,-4.398912960E-1,4.325435094E0,4.474948336E0
6.563303708E0,-9.439372189E-1,-5.295461055E-1,4.333203120E0,4.466328003E0
6.573279708E0,-6.151925755E-1,-5.000818761E-1,4.127622035E0,4.203071192E0
6.583255708E0,-3.429504539E-1,-5.641950609E-1,3.855427129E0,3.911553327E0
6.593231708E0,-2.038957720E-1,-6.991533297E-1,3.711344719E0,3.782124864E0
6.603207708E0,-1.525389460E-1,-8.074978504E-1,3.852846168E0,3.939510694E0
6.613183708E0,-2.969074313E-1,-1.077245038E0,4.424986864E0,4.563893036E0
6.623159708E0,-5.150538911E-1,-1.435529596E0,5.115675765E0,5.338179864E0
6.633135708E0,-3.740039930E-1,-1.685056454E0,5.618017663E0,5.877194628E0
6.643111708E0,9.372443497E-2,-1.934599100E0,5.988004326E0,6.293461191E0
6.653087708E0,5.536178863E-1,-2.157214732E0,5.947072062E0,6.350412135E0
6.663063708E0,9.056037502E-1,-2.302189282E0,5.342717886E0,5.887684439E0
6.673039708E0,1.125454089E0,-2.246817465E0,4.351172199E0,5.024692541E0
6.683015583E0,1.163830534E0,-1.956998029E0,3.156338704E0,3.891891161E0
6.692991583E0,9.331977110E-1,-1.592909305E0,2.000324289E0,2.722042484E0
6.702967583E0,4.237846289E-1,-1.314242117E0,9.786303574E-1,1.692496124E0
6.712943583E0,-2.749300135E-1,-1.114471483E0,1.568363571E-1,1.158546866E0
6.722919583E0,-1.088156235E0,-9.532064445E-1,-4.028176099E-1,1.501648609E0
6.732895583E0,-1.643102389E0,-6.539489441E-1,-8.288591909E-1,1.953059713E0
6.742870583E0,-1.992094333E0,-4.068777703E-1,-1.295622536E0,2.410939051E0
6.752846583E0,-2.029719996E0,-2.527472853E-1,-1.871380904E0,2.772311480E0
6.762822583E0,-1.747051704E0,-4.947025839E-2,-2.513101712E0,3.061097382E0
6.772798583E0,-1.329185846E0,6.968126893E-2,-3.166011752E0,3.434417114E0
6.782774583E0,-8.933300060E-1,1.352726663E-1,-3.720419598E0,3.828558368E0
6.792750583E0,-4.927989498E-1,2.361402061E-1,-3.973917446E0,4.011313111E0
6.802726583E0,-1.932385636E-1,2.501383673E-1,-4.110031271E0,4.122167803E0
6.812702583E0,-1.128585711E-2,2.533395351E-1,-4.183164736E0,4.190844247E0
6.822678583E0,9.856205575E-2,3.062282951E-1,-4.151988552E0,4.164432636E0
6.832654583E0,1.485906136E-1,3.420312351E-1,-4.025721438E0,4.042956546E0
6.842630583E0,1.036118574E-1,3.145477501E-1,-3.939674397E0,3.953569281E0
6.852606583E0,1.107796667E-1,3.008187070E-1,-3.900809709E0,3.913959685E0
6.862582583E0,2.090701924E-1,3.109111839E-1,-3.916030596E0,3.933913031E0
6.872558583E0,3.115058823E-1,3.059019474E-1,-4.042201231E0,4.065710603E0
6.882534583E0,4.453661171E-1,3.311894009E-1,-4.142947002E0,4.179957806E0
6.892510583E0,5.554373936E-1,3.930228659E-1,-4.157750398E0,4.213058989E0
6.902486583E0,5.669857542E-1,4.373959967E-1,-4.019016436E0,4.082313219E0
6.912462583E0,4.954507717E-1,4.543239784E-1,-3.840864639E0,3.899246455E0
6.922438583E0,3.815159840E-1,4.748655394E-1,-3.583930382E0,3.635327868E0
6.932414583E0,1.334835280E-1,4.755671322E-1,-3.064844397E0,3.104392553E0
6.942389583E0,-3.051876369E-1,4.745469392E-1,-2.536014612E0,2.598019323E0
6.952365583E0,-5.685442564E-1,5.984184486E-1,-2.088155315E0,2.245381890E0
6.962341583E0,-6.485363227E-1,7.255932695E-1,-1.651014549E0,1.916490020E0
6.972317583E0,-6.614469749E-1,7.468706294E-1,-1.293446787E0,1.633503116E0
6.982293583E0,-5.458130594E-1,7.084627549E-1,-8.151346064E-1,1.210072641E0
6.992269583E0,-3.653962337E-1,6.418627493E-1,-1.296789640E-1,7.498792105E-1
7.002245583E0,-1.981099155E-1,5.605553884E-1,4.949697286E-1,7.736051411E-1
7.012221583E0,-1.030748637E-1,5.108626069E-1,9.763435113E-1,1.106730176E0
7.022197583E0,-1.583542212E-1,4.181642852E-1,1.494523762E0,1.559980354E0
7.032173583E0,-2.681219907E-1,3.148294397E-1,2.053891216E0,2.095107659E0
7.042149583E0,-5.069310853E-1,1.535595044E-1,2.640209656E0,2.692817609E0
7.052125583E0,-8.487968807E-1,-2.319232307E-2,3.171199987E0,3.282910810E0
7.062101583E0,-1.116380745E0,-9.000377856E-2,3.646620719E0,3.814741055E0
7.072077583E0,-1.157556033E0,-7.586353004E-2,3.909834301E0,4.078295662E0
7.082053583E0,-1.060296226E0,-3.064098146E-2,3.985937567E0,4.124665471E0
7.092029583E0,-1.001435156E0,-7.152551729E-2,3.935984804E0,4.062014851E0
7.102005583E0,-9.870860890E-1,-2.795878689E-1,3.876707486E0,4.010158258E0
7.111981583E0,-8.199512503E-1,-5.117543438E-1,3.874888417E0,3.993616507E0
7.121957583E0,-5.116510674E-1,-6.305306992E-1,3.909793956E0,3.993224831E0
7.131932583E0,-1.857968123E-1,-7.460799397E-1,3.978373609E0,4.051988685E0
7.141908583E0,3.242525931E-2,-9.123150381E-1,3.937209796E0,4.041656975E0
7.151884583E0,2.009597022E-1,-1.015429663E0,3.736644452E0,3.877369464E0
7.161860583E0,3.669565998E-1,-9.983976739E-1,3.261966316E0,3.431017241E0
7.171836583E0,4.534053808E-1,-9.548794790E-1,2.488234674E0,2.703457610E0
7.181812583E0,4.995904542E-1,-8.713956383E-1,1.716554820E0,1.988839217E0
7.191788583E0,6.166188575E-1,-7.357342418E-1,1.052410524E0,1.424461864E0
7.201764583E0,7.288140620E-1,-6.417417119E-1,4.874852926E-1,1.086574559E0
7.211740583E0,7.587685438E-1,-6.515767287E-1,4.865351200E-2,1.001323674E0
7.221716583E0,6.930350956E-1,-7.174906366E-1,-2.296809697E-1,1.023642421E0
7.231692583E0,5.617712073E-1,-7.371497065E-1,-3.959325135E-1,1.007838843E0
7.241668583E0,3.881425970E-1,-7.652216041E-1,-5.368012941E-1,1.012113832E0
7.251644583E0,1.966247593E-1,-7.893893158E-1,-7.239659894E-1,1.089001167E0
7.261620583E0,1.711228591E-1,-7.107038464E-1,-9.923882711E-1,1.232565402E0
7.271596583E0,2.078616460E-1,-6.009399142E-1,-1.325888894E0,1.470481759E0
7.281572583E0,2.146514328E-1,-4.752043124E-1,-1.710452081E0,1.788166854E0
7.291548583E0,2.814373798E-1,-3.550272566E-1,-2.117239366E0,2.165168327E0
7.301524583E0,3.542332412E-1,-2.402808022E-1,-2.517220491E0,2.553353688E0
7.311500583E0,4.173919411E-1,-1.507303474E-1,-2.910253370E0,2.943893740E0
7.321475583E0,4.216604085E-1,-4.537660444E-2,-3.226055056E0,3.253811267E0
7.331451583E0,4.996933287E-1,7.473304398E-2,-3.505958930E0,3.542178210E0
7.341427583E0,5.801192218E-1,2.354156265E-1,-3.788982879E0,3.840358067E0
7.351403583E0,6.006210948E-1,3.534355714E-1,-4.012534212E0,4.072602756E0
7.361379583E0,6.704663050E-1,4.917190421E-1,-4.183080536E0,4.264912127E0
7.371355583E0,7.445538895E-1,6.348000437E-1,-4.291282677E0,4.401413251E0
7.381331583E0,7.255828907E-1,7.597926106E-1,-4.340008110E0,4.465358411E0
7.391307583E0,6.603972535E-1,8.318278954E-1,-4.233677663E0,4.364869841E0
7.401283583E0,5.901738015E-1,8.981906502E-1,-3.819315310E0,3.967646783E0
7.411259583E0,4.032313735E-1,8.931673803E-1,-3.430768999E0,3.567985347E0
7.421235583E0,8.923004575E-2,8.784461378E-1,-2.955795579E0,3.084859336E0
7.431211583E0,-1.256451161E-1,8.818815232E-1,-2.373804663E0,2.535438876E0
7.441187583E0,-2.413027494E-1,9.103015494E-1,-1.741670950E0,1.979973138E0
7.451163583E0,-2.407488719E-1,9.379481352E-1,-1.055145267E0,1.432144636E0
7.461139583E0,-1.270470592E-1,9.454159798E-1,-5.391717553E-1,1.095745642E0
7.471115583E0,8.290065408E-2,8.236813353E-1,7.990980327E-2,8.316904696E-1
7.481091583E0,2.863145424E-1,7.501784724E-1,8.460008883E-1,1.166388126E0
7.491067583E0,4.056340675E-1,6.713254072E-1,1.351597347E0,1.562700287E0
7.501043583E0,3.611977136E-1,5.857820674E-1,1.616430607E0,1.756830193E0
7.511019583E0,2.211601878E-1,5.199824361E-1,1.879613199E0,1.962712241E0
7.520994583E0,-6.594058581E-2,4.665068715E-1,2.263630257E0,2.312141596E0
7.530970583E0,-4.971464277E-1,3.022748464E-1,2.796933746E0,2.856809940E0
7.540946583E0,-8.109132090E-1,1.101803271E-1,3.305925098E0,3.405710013E0
7.550922583E0,-8.575937243E-1,-4.356066026E-3,3.711939381E0,3.809721766E0
7.560898583E0,-5.978317536E-1,-1.055837212E-1,3.917707577E0,3.964465082E0
7.570874583E0,-1.953589833E-1,-2.628306625E-1,3.956353580E0,3.969883970E0
7.580850583E0,1.239820218E-1,-4.237509343E-1,3.902910613E0,3.927804432E0
7.590826583E0,3.050511409E-1,-5.931801474E-1,3.955436152E0,4.011283340E0
7.600802583E0,2.985132229E-1,-8.039518795E-1,4.158398854E0,4.245907418E0
7.610778583E0,1.315502192E-1,-1.111373335E0,4.528434634E0,4.664673235E0
7.620754583E0,1.497360831E-1,-1.307577899E0,4.921562823E0,5.094503065E0
7.630730583E0,4.025579935E-1,-1.386678156E0,5.019006672E0,5.222581471E0
7.640706583E0,6.548121393E-1,-1.491880675E0,4.706615083E0,4.980633737E0
7.650682583E0,8.918978767E-1,-1.501683678E0,3.909511535E0,4.281917343E0
7.660658583E0,1.061209195E0,-1.400599060E0,2.760897356E0,3.272674273E0
7.670634583E0,1.150633734E0,-1.172292333E0,1.577199883E0,2.277232262E0
7.680610583E0,1.085554662E0,-8.898870192E-1,5.171254134E-1,1.495909932E0
7.690586583E0,7.705739260E-1,-6.197385664E-1,-4.377944845E-1,1.081445365E0
7.700561583E0,2.324689221E-1,-4.281000568E-1,-1.156306776E0,1.254733764E0
7.710537583E0,-5.283875893E-1,-3.258303912E-1,-1.557932723E0,1.677054936E0
7.720513583E0,-1.265517854E0,-2.544142899E-1,-1.778890232E0,2.197888197E0
7.730489583E0,-1.734877655E0,-1.642311663E-1,-1.952985815E0,2.617427353E0
7.740465583E0,-1.942687114E0,-7.518543575E-2,-2.158721852E0,2.905127555E0
7.750441583E0,-1.825021840E0,-3.764090259E-3,-2.471508129E0,3.072307165E0
7.760417583E0,-1.426472697E0,8.425596558E-2,-2.794774954E0,3.138899563E0
7.770393583E0,-9.554969450E-1,1.146824821E-1,-2.981032746E0,3.132520187E0
7.780369583E0,-5.359792487E-1,1.303177723E-1,-3.140460005E0,3.188533443E0
7.790345583E0,-2.146541371E-1,1.646340943E-1,-3.109071566E0,3.120818288E0
7.800321583E0,6.617973693E-2,2.277636677E-1,-3.019912637E0,3.029212502E0
7.810297583E0,3.134422608E-1,2.525974138E-1,-2.976491799E0,3.003590340E0
7.820273583E0,5.005878430E-1,3.480117307E-1,-2.887956768E0,2.951608823E0
7.830249583E0,6.166698745E-1,4.534761322E-1,-2.861841348E0,2.962441264E0
7.840225583E0,5.937825933E-1,4.984718453E-1,-2.916364295E0,3.017653501E0
7.850201583E0,4.328381287E-1,5.223103588E-1,-2.935227413E0,3.012593056E0
7.860177583E0,3.097713789E-1,6.373826858E-1,-2.984828759E0,3.067803402E0
7.870153583E0,1.948939469E-1,7.648289636E-1,-3.049325302E0,3.149814564E0
7.880129583E0,9.556093577E-2,8.632067589E-1,-3.135592782E0,3.253644095E0
7.890104583E0,8.412864245E-3,9.328904399E-1,-3.015019687E0,3.156057519E0
7.900080583E0,-1.292126120E-1,1.013406161E0,-2.649017901E0,2.839187170E0
7.910056583E0,-4.195133109E-1,1.032107457E0,-2.222212674E0,2.485853252E0
7.920032583E0,-7.067028160E-1,9.727156064E-1,-1.622657892E0,2.019560139E0
7.930008583E0,-9.574062802E-1,9.072134156E-1,-8.997110724E-1,1.596603577E0
7.939984583E0,-1.242992625E0,8.376572040E-1,-3.797526830E-1,1.546257533E0
7.949960583E0,-1.538781776E0,8.011589570E-1,-1.199234694E-1,1.738990129E0
7.959936583E0,-1.761553530E0,8.594648333E-1,-9.753331125E-2,1.962463601E0
7.969912583E0,-1.748802507E0,9.103822410E-1,-1.800784546E-1,1.979781372E0
7.979888583E0,-1.566980997E0,8.813079114E-1,-7.955253839E-2,1.799572640E0
7.989864583E0,-1.268466897E0,7.940305433E-1,3.181616217E-1,1.529941041E0
7.999840583E0,-9.523671497E-1,6.507178458E-1,9.988523680E-1,1.525825336E0
8.009816583E0,-7.219326932E-1,4.719127320E-1,1.714398952E0,1.919127980E0
8.019792583E0,-5.978022617E-1,3.328796482E-1,2.228064567E0,2.330761275E0
8.029768583E0,-6.827477237E-1,8.178252026E-2,2.555563608E0,2.646457668E0
8.039744583E0,-8.603201348E-1,-1.209861095E-1,2.841405330E0,2.971257751E0
8.049720583E0,-9.915195941E-1,-2.657363815E-1,3.109127115E0,3.274201941E0
8.059696583E0,-9.545043802E-1,-3.533307235E-1,3.217235700E0,3.374392799E0
8.069671583E0,-6.851781920E-1,-3.091971823E-1,3.220816535E0,3.307375275E0
8.079647583E0,-4.934668845E-1,-2.475205323E-1,2.960354068E0,3.011390408E0
8.089623583E0,-5.573336822E-1,-3.397791069E-1,2.561897312E0,2.643745168E0
8.099599583E0,-7.048683983E-1,-4.783477756E-1,2.287725463E0,2.441176734E0
8.109575583E0,-8.522248109E-1,-6.366825548E-1,2.379978154E0,2.606903875E0
8.119551583E0,-9.135623223E-1,-7.406303347E-1,2.975613547E0,3.199594567E0
8.129527583E0,-7.336160879E-1,-9.069543108E-1,3.656658635E0,3.838217172E0
8.139503583E0,-3.980023547E-1,-1.199770445E0,4.085287609E0,4.276380460E0
8.149479583E0,2.637869015E-2,-1.308150926E0,3.971034184E0,4.181036615E0
8.159455583E0,4.310106180E-1,-1.312267805E0,3.299579700E0,3.577015954E0
8.169431583E0,6.334646858E-1,-1.206031936E0,2.401701145E0,2.761151739E0
8.179407583E0,6.188027195E-1,-9.948563077E-1,1.530139153E0,1.927169351E0
8.189383583E0,6.150531194E-1,-8.049322383E-1,7.424870449E-1,1.255982985E0
8.199359583E0,5.705035122E-1,-6.803472224E-1,2.537451857E-1,9.234355526E-1
8.209335583E0,4.495951889E-1,-6.881624646E-1,4.780040324E-2,8.234004434E-1
8.219311583E0,3.517054168E-1,-8.091355824E-1,3.391385078E-5,8.822681520E-1
8.229287583E0,3.449577300E-1,-8.455893905E-1,6.637759209E-2,9.156545405E-1
8.239263583E0,3.843399334E-1,-8.700500478E-1,5.083101511E-2,9.525166991E-1
8.249239583E0,4.663286411E-1,-8.387708062E-1,-1.593483210E-1,9.728261685E-1
8.259214583E0,6.000934201E-1,-7.538913082E-1,-4.450760221E-1,1.061393840E0
8.269190583E0,7.006620575E-1,-5.644272684E-1,-8.977007997E-1,1.270972929E0
8.279166583E0,6.605685769E-1,-3.616184939E-1,-1.461092307E0,1.643748615E0
8.289142583E0,5.803536586E-1,-1.680797123E-1,-2.034305967E0,2.122136171E0
8.299118583E0,4.646511114E-1,3.228191117E-2,-2.583316247E0,2.624969640E0
8.309094583E0,3.908724061E-1,2.132887209E-1,-3.152604087E0,3.183894760E0
8.319070583E0,3.629032733E-1,3.871597166E-1,-3.657338081E0,3.695634353E0
8.329046583E0,3.571876200E-1,5.037200137E-1,-4.056566085E0,4.103296876E0
8.339022583E0,3.749486838E-1,6.211553467E-1,-4.415267038E0,4.474483601E0
8.348998583E0,3.715135542E-1,7.417454718E-1,-4.643825927E0,4.717343310E0
8.358974583E0,3.148606857E-1,8.348044936E-1,-4.687216360E0,4.771376426E0
8.368950583E0,2.144335144E-1,8.892166360E-1,-4.700671388E0,4.788841139E0
8.378926583E0,1.580022919E-1,9.237483913E-1,-4.563040211E0,4.658284210E0
8.388902583E0,1.840724318E-1,9.349941950E-1,-4.196694024E0,4.303526174E0
8.398878583E0,1.914456246E-1,8.992993554E-1,-3.870346885E0,3.978061810E0
8.408854583E0,5.224070571E-2,7.392978273E-1,-3.427571742E0,3.506784626E0
8.418830583E0,-1.039920360E-1,6.610768461E-1,-2.939972429E0,3.015174095E0
8.428805583E0,-2.488151789E-1,6.061167466E-1,-2.422596170E0,2.509633181E0
8.438781583E0,-3.722186188E-1,5.498314487E-1,-1.781410967E0,1.901127653E0
8.448757583E0,-3.909039080E-1,5.061395916E-1,-1.148967351E0,1.314955940E0
8.458733583E0,-2.262017302E-1,4.333679230E-1,-4.899300134E-1,6.921028807E-1
8.468709583E0,2.086671730E-1,3.562891223E-1,1.710310578E-1,4.469178341E-1
8.478685583E0,6.368781441E-1,2.656902799E-1,7.474647796E-1,1.017304621E0
8.488661583E0,9.046066537E-1,2.172303107E-1,1.073697898E0,1.420679197E0
8.498637583E0,8.841248806E-1,1.528639781E-1,1.211754752E0,1.507777762E0
8.508613583E0,5.552969874E-1,8.485066395E-2,1.479736154E0,1.582773978E0
8.518589583E0,5.658657566E-2,5.544074066E-2,1.838546450E0,1.840252364E0
8.528565583E0,-4.854034645E-1,-5.131560311E-2,2.248298857E0,2.300673285E0
8.538541583E0,-7.811028611E-1,-1.106841378E-1,2.614494771E0,2.730925771E0
8.548517583E0,-5.507000526E-1,-1.415593002E-1,2.897992344E0,2.953247231E0
8.558493583E0,-6.955328800E-2,-1.709638514E-1,2.984415361E0,2.990117279E0
8.568469583E0,4.120942906E-1,-2.312261878E-1,3.011439437E0,3.048287181E0
8.578445583E0,6.789419903E-1,-2.910576758E-1,3.057462287E0,3.145433584E0
8.588421583E0,7.488612409E-1,-3.711649870E-1,3.176027448E0,3.284160008E0
8.598397583E0,5.918878397E-1,-5.966042769E-1,3.461627095E0,3.562180516E0
8.608372583E0,2.032854688E-1,-8.678370959E-1,4.021939459E0,4.119522207E0
8.618348583E0,5.873674303E-2,-1.054952894E0,4.506636799E0,4.628839039E0
8.628324583E0,2.244825026E-1,-1.216672845E0,4.886894097E0,5.041073211E0
8.638300583E0,4.633238666E-1,-1.367050807E0,4.860375804E0,5.070182430E0
8.648276583E0,7.155890489E-1,-1.466810445E0,4.330312257E0,4.627656514E0
8.658252583E0,9.539305490E-1,-1.456050399E0,3.463675375E0,3.876482086E0
8.668228583E0,9.782848600E-1,-1.307124301E0,2.530819945E0,3.011754439E0
8.678203875E0,7.292403971E-1,-1.104470259E0,1.658691359E0,2.122004508E0
8.688179875E0,1.880211662E-1,-8.987277900E-1,8.986556500E-1,1.284774524E0
8.698155875E0,-3.955411886E-1,-7.192602233E-1,1.945514828E-1,8.435866168E-1
8.708131875E0,-8.684611400E-1,-5.643405104E-1,-4.541017842E-1,1.130890531E0
8.718107875E0,-1.114810621E0,-4.005089830E-1,-1.141746624E0,1.645234184E0
8.728083875E0,-1.091896918E0,-2.567093769E-1,-1.720675938E0,2.053987406E0
8.738059875E0,-8.573512110E-1,-1.410623509E-1,-2.240055453E0,2.402664795E0
8.748035875E0,-5.059316500E-1,-5.090092588E-2,-2.635866344E0,2.684464401E0
8.758011875E0,-2.520502241E-1,1.660638481E-2,-2.846828038E0,2.858012415E0
8.767987875E0,-8.120284192E-2,9.554558683E-2,-2.854328261E0,2.857081147E0
8.777963875E0,6.931567177E-2,2.120877759E-1,-2.763105850E0,2.772100255E0
8.787938875E0,1.793622803E-1,2.753587606E-1,-2.556878062E0,2.577909754E0
8.797914875E0,3.305279712E-1,3.049447582E-1,-2.286126249E0,2.329938470E0
8.807890875E0,4.886438452E-1,3.111874283E-1,-2.056833535E0,2.136860925E0
8.817866875E0,5.655961999E-1,3.122467611E-1,-1.935776875E0,2.040742319E0
8.827842875E0,5.478042921E-1,3.432237381E-1,-1.987813001E0,2.090285293E0
8.837818875E0,4.956651453E-1,4.105938585E-1,-2.249390532E0,2.339664296E0
8.847794875E0,4.349285448E-1,4.971850559E-1,-2.599117178E0,2.681746805E0
8.857770875E0,3.504973455E-1,6.150125543E-1,-2.838467104E0,2.925403277E0
8.867746875E0,3.429714308E-1,7.540189236E-1,-3.041512252E0,3.152296103E0
8.877722875E0,3.720290959E-1,8.244661778E-1,-3.226486580E0,3.350875375E0
8.887698875E0,4.121712546E-1,8.579963051E-1,-3.321184577E0,3.454896496E0
8.897674875E0,3.397327311E-1,9.269926458E-1,-3.321156510E0,3.464796424E0
8.907650875E0,1.426162941E-1,9.543348840E-1,-3.121925501E0,3.267646448E0
8.917626875E0,-1.866532466E-1,9.527157900E-1,-2.706687820E0,2.875528780E0
8.927602875E0,-5.392582941E-1,8.819422612E-1,-2.089303123E0,2.331053239E0
8.937578875E0,-6.985061891E-1,8.714939446E-1,-1.485077586E0,1.858189449E0
8.947554875E0,-6.955268866E-1,8.589972753E-1,-1.107658526E0,1.564781576E0
8.957529875E0,-6.848147144E-1,8.241046737E-1,-8.423884785E-1,1.362988648E0
8.967505875E0,-5.866036012E-1,8.967437567E-1,-5.521712852E-1,1.205465171E0
8.977481875E0,-5.031373387E-1,1.006737923E0,-1.205426896E-1,1.131900600E0
8.987457875E0,-4.942786608E-1,1.003963712E0,4.495643449E-1,1.205969580E0
8.997433875E0,-4.406026098E-1,1.001022489E0,1.109013326E0,1.557590203E0
9.007409875E0,-3.193353406E-1,9.028750008E-1,1.836154354E0,2.070898630E0
9.017385875E0,-3.891009922E-1,6.862895284E-1,2.466354393E0,2.589458802E0
9.027361875E0,-5.263523197E-1,4.236419568E-1,2.834383408E0,2.913803112E0
9.037337875E0,-7.412915086E-1,2.961944913E-1,3.226009448E0,3.323308778E0
9.047313875E0,-1.095819449E0,1.556863377E-1,3.601372626E0,3.767617721E0
9.057289875E0,-1.246370561E0,6.163688891E-2,3.832132407E0,4.030195711E0
9.067265875E0,-1.077352700E0,3.039914427E-2,3.945127510E0,4.089699747E0
9.077241875E0,-8.273450544E-1,-1.545464778E-1,3.956907311E0,4.045429510E0
9.087217875E0,-6.435935982E-1,-4.608669031E-1,3.943658690E0,4.022319590E0
9.097193875E0,-5.044960489E-1,-8.491083911E-1,4.059301413E0,4.177730159E0
9.107169875E0,-2.583360906E-1,-1.213117592E0,4.272725953E0,4.449109900E0
9.117145875E0,9.674572784E-2,-1.352149178E0,4.593901815E0,4.789739139E0
9.127120875E0,3.815087115E-1,-1.471105371E0,4.737638070E0,4.975431076E0
9.137096875E0,6.082981966E-1,-1.550411303E0,4.528087894E0,4.824663914E0
9.147072875E0,8.152796904E-1,-1.480805902E0,3.733672897E0,4.098509533E0
9.157048875E0,8.688195013E-1,-1.315222695E0,2.662431414E0,3.094058677E0
9.167024875E0,8.289085999E-1,-1.039257578E0,1.579492577E0,2.064447282E0
9.177000875E0,8.193408009E-1,-8.305562722E-1,5.267376512E-1,1.280076413E0
9.186976875E0,8.973091824E-1,-6.429747435E-1,-2.578633797E-1,1.133610962E0
9.196952875E0,9.669593880E-1,-4.784568992E-1,-7.567671150E-1,1.317811796E0
9.206928875E0,9.788311362E-1,-4.512871904E-1,-1.062294073E0,1.513353633E0
9.216904875E0,9.695199569E-1,-4.687267669E-1,-1.227410672E0,1.632853541E0
9.226880875E0,9.559442570E-1,-4.180388624E-1,-1.339668442E0,1.698027517E0
9.236856875E0,9.202771186E-1,-3.767602243E-1,-1.439748216E0,1.749780891E0
9.246832875E0,8.133626807E-1,-3.455313053E-1,-1.561723473E0,1.794416601E0
9.256808875E0,6.809524092E-1,-2.955895968E-1,-1.717163515E0,1.870753840E0
9.266784875E0,5.313693038E-1,-2.010346014E-1,-1.877761386E0,1.961824679E0
9.276760875E0,4.034936577E-1,-7.259441572E-2,-2.080746308E0,2.120750405E0
9.286736875E0,3.421926548E-1,8.198056729E-2,-2.373975987E0,2.399912209E0
9.296711875E0,2.512364744E-1,2.018721054E-1,-2.673126556E0,2.692485413E0
9.306687875E0,1.997249165E-1,3.354955098E-1,-2.990561954E0,3.015942320E0
9.316663875E0,1.769894254E-1,4.469355829E-1,-3.351071450E0,3.385373914E0
9.326639875E0,1.749489481E-1,4.774159487E-1,-3.745473163E0,3.779828347E0
9.336615875E0,2.085361588E-1,5.756090451E-1,-4.037515857E0,4.083668375E0
9.346591875E0,1.801071791E-1,6.691395718E-1,-4.289020389E0,4.344638335E0
9.356567875E0,1.703248969E-1,7.500507838E-1,-4.527107316E0,4.591980771E0
9.366543875E0,1.686324569E-1,8.506647006E-1,-4.623521470E0,4.704149033E0
9.376519875E0,1.157806258E-1,8.865058668E-1,-4.464684781E0,4.553318350E0
9.386495875E0,8.575972326E-2,8.961376197E-1,-4.022627676E0,4.122129399E0
9.396471875E0,6.588838113E-2,8.815725709E-1,-3.466646930E0,3.577590308E0
9.406447875E0,1.473595372E-1,8.411937462E-1,-2.984850978E0,3.104618675E0
9.416423875E0,2.281662302E-1,7.412308437E-1,-2.545081304E0,2.660624332E0
9.426399875E0,2.468612770E-1,6.942925394E-1,-2.146621040E0,2.269573640E0
9.436375875E0,1.867134364E-1,6.656392092E-1,-1.632050859E0,1.772435463E0
9.446351875E0,1.863685603E-1,6.196534163E-1,-9.288284522E-1,1.132000835E0
9.456326875E0,4.011366450E-1,5.832665587E-1,-1.838072240E-2,7.081301699E-1
9.466302875E0,7.003695506E-1,4.462048637E-1,1.132451305E0,1.404301338E0
9.476278875E0,9.342657050E-1,2.630030275E-1,2.149402560E0,2.358379606E0
9.486254875E0,1.043227326E0,1.099571644E-1,2.811323744E0,3.000659099E0
9.496230875E0,1.053562134E0,8.392294837E-2,2.937089751E0,3.121463189E0
9.506206875E0,8.104441892E-1,1.837756491E-1,2.921210468E0,3.037114399E0
9.516182875E0,3.092215944E-1,2.010988660E-1,2.827884813E0,2.851839979E0
9.526158875E0,-2.352410140E-1,1.881570774E-1,2.714978002E0,2.731638148E0
